loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.14960718154907227,0.8449777960777283,0.00011238335898257304,3.2626695217701642,287,,,,,,,,,
0.10745418071746826,0.48351314663887024,0.0001118475434051216,3.274089935760171,288,,,,,,,,,
0.21103668212890625,0.872260332107544,0.00011131138261952845,3.2855103497501785,289,,,,,,,,,
0.13608300685882568,0.48723432421684265,0.00011077489224819402,3.2969307637401855,290,,,,,,,,,
0.06669658422470093,0.37885868549346924,0.00011023808792312227,3.308351177730193,291,,,,,,,,,
0.10543875396251678,0.6588762998580933,0.00010970098528546481,3.3197715917201998,292,,,,,,,,,
0.08291006833314896,0.6322894096374512,0.0001091635999850655,3.331192005710207,293,,,,,,,,,
0.07232282310724258,0.32227277755737305,0.00010862594768000409,3.342612419700214,294,,,,,,,,,
0.060784291476011276,0.41000857949256897,0.00010808804403614043,3.3540328336902214,295,,,,,,,,,
0.13504871726036072,0.7831540703773499,0.0001075499047266576,3.3654532476802284,296,,,,,,,,,
0.09488199651241302,0.43593689799308777,0.00010701154543160541,3.3768736616702357,297,,,,,,,,,
0.07354218512773514,0.31919345259666443,0.00010647298183744359,3.3882940756602427,298,,,,,,,,,
0.04705863818526268,0.45015665888786316,0.00010593422963658452,3.3997144896502496,299,,,,,,,,,
0.14317896962165833,0.8861908316612244,0.00010539530452693625,3.411134903640257,300,,,,,,,,,
,,,3.411134903640257,300,0.35201501846313477,17.7961,8.316,8.316,,,,,
0.039701711386442184,0.22939889132976532,0.00010485622221144484,3.4225553176302643,301,,,,,,,,,
0.05890233442187309,0.34020987153053284,0.00010431699839763701,3.4339757316202713,302,,,,,,,,,
0.05559351667761803,0.5973991751670837,0.00010377764879716234,3.445396145610278,303,,,,,,,,,
0.03702642023563385,0.21912190318107605,0.00010323818912533561,3.4568165596002856,304,,,,,,,,,
0.07908123731613159,0.31835702061653137,0.00010269863510067872,3.4682369735902925,305,,,,,,,,,
0.08208151906728745,0.5900861620903015,0.00010215900244446279,3.4796573875803,306,,,,,,,,,
0.0534178763628006,0.3610716164112091,0.00010161930688025017,3.491077801570307,307,,,,,,,,,
0.14872203767299652,0.6826253533363342,0.00010107956413343602,3.502498215560314,308,,,,,,,,,
0.07847383618354797,0.3528958857059479,0.00010053978993079045,3.513918629550321,309,,,,,,,,,
0.0485713928937912,0.26504531502723694,0.0001,3.5253390435403285,310,,,,,,,,,
0.05157236009836197,0.2644343972206116,9.946021006920959e-05,3.5367594575303354,311,,,,,,,,,
0.05366668477654457,0.450111985206604,9.892043586656401e-05,3.5481798715203428,312,,,,,,,,,
0.05858943238854408,0.25990480184555054,9.838069311974986e-05,3.5596002855103497,313,,,,,,,,,
0.1619112491607666,0.6995681524276733,9.784099755553722e-05,3.571020699500357,314,,,,,,,,,
0.10951244831085205,0.38368356227874756,9.730136489932133e-05,3.582441113490364,315,,,,,,,,,
0.06803960353136063,0.33882132172584534,9.676181087466444e-05,3.593861527480371,316,,,,,,,,,
0.13512185215950012,0.48294588923454285,9.622235120283769e-05,3.6052819414703783,317,,,,,,,,,
0.09219158440828323,0.4275280237197876,9.568300160236304e-05,3.6167023554603857,318,,,,,,,,,
0.06617085635662079,0.33558809757232666,9.514377778855521e-05,3.6281227694503926,319,,,,,,,,,
0.09225523471832275,0.5707966685295105,9.460469547306376e-05,3.6395431834403995,320,,,,,,,,,
0.13704395294189453,0.5337821245193481,9.406577036341548e-05,3.650963597430407,321,,,,,,,,,
0.05917925760149956,0.31696149706840515,9.352701816255643e-05,3.6623840114204143,322,,,,,,,,,
0.06564685702323914,0.3044227659702301,9.298845456839459e-05,3.673804425410421,323,,,,,,,,,
0.0624828115105629,0.4804569184780121,9.245009527334244e-05,3.685224839400428,324,,,,,,,,,
0.10304117947816849,0.38026636838912964,9.19119559638596e-05,3.6966452533904355,325,,,,,,,,,
0.018310196697711945,0.18084163963794708,9.137405231999593e-05,3.7080656673804424,326,,,,,,,,,
0.10944017022848129,0.5240749716758728,9.083640001493454e-05,3.71948608137045,327,,,,,,,,,
0.15363816916942596,0.5003011226654053,9.02990147145352e-05,3.7309064953604567,328,,,,,,,,,
0.05572589114308357,0.5787414908409119,8.976191207687775e-05,3.742326909350464,329,,,,,,,,,
0.048337776213884354,0.23433490097522736,8.922510775180599e-05,3.753747323340471,330,,,,,,,,,
0.04955438897013664,0.36593347787857056,8.868861738047158e-05,3.7651677373304784,331,,,,,,,,,
0.08472412824630737,0.4674547612667084,8.815245659487841e-05,3.7765881513204853,332,,,,,,,,,
0.041719164699316025,0.27268239855766296,8.7616641017427e-05,3.7880085653104922,333,,,,,,,,,
0.09045884013175964,0.4851250648498535,8.70811862604594e-05,3.7994289793004996,334,,,,,,,,,
0.10414968430995941,0.5640007257461548,8.654610792580415e-05,3.810849393290507,335,,,,,,,,,
0.1066020131111145,0.4033335745334625,8.601142160432193e-05,3.822269807280514,336,,,,,,,,,
0.15863831341266632,0.5322588682174683,8.5477142875451e-05,3.833690221270521,337,,,,,,,,,
0.04160502552986145,0.2280099242925644,8.494328730675337e-05,3.845110635260528,338,,,,,,,,,
0.04013291373848915,0.3418143689632416,8.440987045346134e-05,3.8565310492505356,339,,,,,,,,,
0.06417317688465118,0.3317454159259796,8.387690785802402e-05,3.8679514632405425,340,,,,,,,,,
0.06004335358738899,0.3988937735557556,8.334441504965455e-05,3.8793718772305494,341,,,,,,,,,
0.16483820974826813,0.685011625289917,8.28124075438777e-05,3.890792291220557,342,,,,,,,,,
0.05754506587982178,0.35755687952041626,8.228090084207774e-05,3.9022127052105637,343,,,,,,,,,
0.13168863952159882,0.5248405337333679,8.174991043104663e-05,3.913633119200571,344,,,,,,,,,
0.07723972201347351,0.6951049566268921,8.1219451782533e-05,3.925053533190578,345,,,,,,,,,
0.10214561223983765,0.8134145140647888,8.068954035279121e-05,3.9364739471805854,346,,,,,,,,,
0.11780780553817749,0.47655123472213745,8.016019158213101e-05,3.9478943611705923,347,,,,,,,,,
0.05445660278201103,0.2730995714664459,7.963142089446767e-05,3.9593147751605997,348,,,,,,,,,
0.09719500690698624,0.7711564302444458,7.91032436968725e-05,3.9707351891506066,349,,,,,,,,,
0.06586933135986328,0.3204181492328644,7.857567537912403e-05,3.982155603140614,350,,,,,,,,,
,,,3.982155603140614,350,0.38198286294937134,17.8012,8.314,8.314,,,,,
,,,3.982155603140614,350,,,,,2604.7737,3.686,0.23,3.535185782328883e+17,0.13056040367377655
